### Overall table containing GO terms and expression data
#OG_name = Ortholog ID
#iso_names = transcript IDs
#Topblasteval = e-value of top blast hit
#TopblastACC = accession number of top blast hit
#GO_ID = annotated GO-term IDs
#GO_desc = annotated GO-term descriptions
#best_hits_desc	= blast hit descriptions
#Drosophila_gene_names = Drosophila ortholog(s)
#WB_convergent = convergent expression in whole body samples. 1 = YES, 0 = NO 
#RT_convergent = convergent expression in reproductive tract samples. 1 = YES, 0 = NO 
#LG_convergent = convergent expression in leg samples. 1 = YES, 0 = NO 
#exp_in_WB = expressed in whole body samples
#exp_in_RT = expressed in reproductive tract samples	
#exp_in_LG = expressed in leg samples samples
#WB_overall_eff_FDR	= FDR for the effect of reproductive mode from EdgeR in whole-body samples (see ms) 
#WB_rep_mode_by_sppair_FDR	= FDR for the species-pair by reproductive mode interaction from EdgeR in whole-body samples (see ms) 
#WB_Tbi-Tte_logFC = log2 fold change between sex-asex pair Timema bartmani-Timema tahoe	in whole-body samples
#WB_Tce-Tms_logFC = log2 fold change between sex-asex pair Timema cristinae-Timema monikensis in whole-body samples
#WB_Tcm-Tsi_logFC = log2 fold change between sex-asex pair Timema poppensis-Timema douglasi	in whole-body samples
#WB_Tpa-Tge_logFC = log2 fold change between sex-asex pair Timema californicum-Timema shepardi in whole-body samples	
#WB_Tps-Tdi_logFC = log2 fold change between sex-asex pair Timema podura-Timema genevievae in whole-body samples
#RT_overall_eff_FDR	= FDR for the effect of reproductive mode from EdgeR in reproductive tract samples (see ms) 
#RT_rep_mode_by_sppair_FDR	= FDR for the species-pair by reproductive mode interaction from EdgeR in reproductive tract samples (see ms) 
#RT_Tbi-Tte_logFC = log2 fold change between sex-asex pair Timema bartmani-Timema tahoe	in reproductive tract samples
#RT_Tce-Tms_logFC = log2 fold change between sex-asex pair Timema cristinae-Timema monikensis in reproductive tract samples
#RT_Tcm-Tsi_logFC = log2 fold change between sex-asex pair Timema poppensis-Timema douglasi	in reproductive tract samples
#RT_Tpa-Tge_logFC = log2 fold change between sex-asex pair Timema californicum-Timema shepardi in reproductive tract samples	
#RT_Tps-Tdi_logFC = log2 fold change between sex-asex pair Timema podura-Timema genevievae in reproductive tract samples
#LG_overall_eff_FDR	= FDR for the effect of reproductive mode from EdgeR in leg samples (see ms) 
#LG_rep_mode_by_sppair_FDR	= FDR for the species-pair by reproductive mode interaction from EdgeR in leg samples (see ms) 
#LG_Tbi-Tte_logFC = log2 fold change between sex-asex pair Timema bartmani-Timema tahoe	in leg samples
#LG_Tce-Tms_logFC = log2 fold change between sex-asex pair Timema cristinae-Timema monikensis in leg samples
#LG_Tcm-Tsi_logFC = log2 fold change between sex-asex pair Timema poppensis-Timema douglasi	in leg samples
#LG_Tpa-Tge_logFC = log2 fold change between sex-asex pair Timema californicum-Timema shepardi in leg samples	
#LG_Tps-Tdi_logFC = log2 fold change between sex-asex pair Timema podura-Timema genevievae in leg samples
OG_name	iso_names	Topblasteval	TopblastACC	GO_ID	GO_desc	best_hits_desc	Drosophila_gene_names	WB_convergent	RT_convergent	LG_convergent	exp_in_WB	exp_in_RT	exp_in_LG	WB_overall_eff_FDR	WB_rep_mode_by_sppair_FDR	WB_Tbi-Tte_logFC	WB_Tce-Tms_logFC	WB_Tcm-Tsi_logFC	WB_Tpa-Tge_logFC	WB_Tps-Tdi_logFC	RT_overall_eff_FDR	RT_rep_mode_by_sppair_FDR	RT_Tbi-Tte_logFC	RT_Tce-Tms_logFC	RT_Tcm-Tsi_logFC	RT_Tpa-Tge_logFC	RT_Tps-Tdi_logFC	LG_overall_eff_FDR	LG_rep_mode_by_sppair_FDR	LG_Tbi-Tte_logFC	LG_Tce-Tms_logFC	LG_Tcm-Tsi_logFC	LG_Tpa-Tge_logFC	LG_Tps-Tdi_logFC
OG-1695	Tbi_TRINITY_DN68027_c4_g4_i1;Tte_TRINITY_DN12934_c1_g1_i1;Tce_TRINITY_DN81688_c0_g1_i1;Tms_TRINITY_DN30563_c0_g2_i1;Tcm_TRINITY_DN98496_c0_g2_i1;Tsi_TRINITY_DN12328_c0_g1_i1;Tpa_TRINITY_DN132373_c0_g1_i1;Tge_TRINITY_DN34692_c0_g3_i1;Tps_TRINITY_DN61561_c0_g1_i1;Tdi_TRINITY_DN28166_c0_g4_i1	1.00E-12	NP_001261225.1;AGB93920.1	GO:0031591	wybutosine biosynthetic process	CG13902;GM21055p;CG10133;GH14974p;CG43320	CG13902;CG43320	0	0	1	1	1	1	0.247879027	0.31358281	0.045943816	-0.473877288	-0.453717734	-0.429982984	0.159846642	0.291324953	0.215973895	-0.040560639	-0.679276565	-0.022966168	-0.417031748	0.212573543	0.000427558	0.165166533	-0.388333209	-0.913827481	-0.118943706	-0.73740038	-0.268884635
OG-1696	Tbi_TRINITY_DN1900_c0_g1_i1;Tte_TRINITY_DN63751_c0_g1_i1;Tce_TRINITY_DN62588_c0_g1_i1;Tms_TRINITY_DN14540_c0_g1_i1;Tcm_TRINITY_DN85292_c0_g1_i1;Tsi_TRINITY_DN10418_c0_g2_i1;Tpa_TRINITY_DN131308_c0_g1_i1;Tge_TRINITY_DN43911_c0_g1_i1;Tps_TRINITY_DN78802_c0_g1_i1;Tdi_TRINITY_DN22198_c0_g1_i1	4.80E-65	AHN56285.1;NP_001286489.1;Q7JXF5.1;AAM11060.1;AAF58007.1;NP_611120.1	GO:0006909	phagocytosis	nucleoporin 62kD;Nuclear pore glycoprotein p62 62 kDa nucleoporin;GH12838p	Nup62	0	0	0	1	1	1	0.149805503	0.943874406	-0.323457634	-0.122000689	-0.228757719	-0.380693785	-0.179448024	0.375170275	0.2207413	0.170222717	-0.150142228	0.229784021	0.53471198	-0.13328405	0.98303381	0.839752397	0.055466022	-0.13314832	0.153142235	-0.230144615	0.114607161
OG-1697	Tbi_TRINITY_DN51929_c0_g1_i1;Tte_TRINITY_DN16811_c0_g1_i1;Tce_TRINITY_DN69057_c0_g2_i1;Tms_TRINITY_DN21854_c0_g1_i1;Tcm_TRINITY_DN73617_c0_g1_i1;Tsi_TRINITY_DN25279_c0_g1_i1;Tpa_TRINITY_DN126731_c0_g2_i1;Tge_TRINITY_DN36310_c0_g1_i1;Tps_TRINITY_DN75190_c0_g1_i1;Tdi_TRINITY_DN14528_c0_g1_i1	2.30E-89	CAR93388.1;CAR93389.1;NP_650438.2;CAR93384.1;CAR93385.1;CAR93386.1;CAR93387.1;CAR93381.1;CAR93382.1;CAR93383.1;CAL26312.1;CAL26311.1;CAL26314.1;CAL26313.1;CAR93390.1;AAM50782.1;CAL26319.1;CAL26316.1;CAL26315.1;CAL26318.1;CAL26317.1;P53997.2;CAR93391.1;AAF55155.1;CAL26320.1	GO:0000723;GO:0006334;GO:0006338;GO:0006355;GO:0007611;GO:0019233;GO:0035041;GO:0035092	"telomere maintenance;nucleosome assembly;chromatin remodeling;regulation of transcription, DNA-templated;learning or memory;sensory perception of pain;sperm chromatin decondensation;sperm chromatin condensation"	Set;Protein SET;LD23703p;CG4299;CG4299-PA;nucleosome assembly protein 1;LD21576p;MIP15604p;AT14585p;milkah;CG3708;GH17085p	Nap1;Set;mil;CG3708	0	0	0	1	1	1	0.885946816	0.624430781	0.107086739	-0.265999277	-0.063376779	0.346648466	0.098453164	0.20812138	0.115616128	-0.27958952	-0.850683054	-0.205670573	-0.180823637	0.362896321	0.054970063	0.224846274	0.026856858	-0.415196754	-0.462500712	-0.11649445	-0.045469057
OG-1698	Tbi_TRINITY_DN67657_c1_g1_i1;Tte_TRINITY_DN176_c0_g2_i1;Tce_TRINITY_DN95784_c1_g1_i1;Tms_TRINITY_DN27820_c0_g1_i1;Tcm_TRINITY_DN91816_c0_g1_i1;Tsi_TRINITY_DN24381_c0_g1_i1;Tpa_TRINITY_DN135052_c1_g1_i1;Tge_TRINITY_DN44583_c0_g2_i1;Tps_TRINITY_DN86136_c0_g1_i1;Tdi_TRINITY_DN23443_c0_g2_i1	6.10E-36	ALI30636.1;NP_524475.1;NP_001303545.1;AAA75649.1;AAL29020.1;AAF56232.1;Q24547.1	GO:0000281;GO:0002121;GO:0006886;GO:0007067;GO:0007140;GO:0007143;GO:0007274;GO:0007293;GO:0007317;GO:0007349;GO:0007430;GO:0007482;GO:0008285;GO:0008582;GO:0016081;GO:0017157;GO:0031629;GO:0034058;GO:0035073;GO:0035088;GO:0035264;GO:0045807;GO:0048193;GO:0048227;GO:0060439;GO:0098917	"mitotic cytokinesis;inter-male aggressive behavior;intracellular protein transport;mitotic nuclear division;male meiosis;female meiotic division;neuromuscular synaptic transmission;germarium-derived egg chamber formation;regulation of pole plasm oskar mRNA localization;cellularization;terminal branching, open tracheal system;haltere development;negative regulation of cell proliferation;regulation of synaptic growth at neuromuscular junction;synaptic vesicle docking;regulation of exocytosis;synaptic vesicle fusion to presynaptic active zone membrane;endosomal vesicle fusion;pupariation;establishment or maintenance of apical/basal cell polarity;multicellular organism growth;positive regulation of endocytosis;Golgi vesicle transport;plasma membrane to endosome transport;trachea morphogenesis;retrograde trans-synaptic signaling"	syntaxin 1A;Syntaxin-1A dSynt1;LD43943p;syntaxin 4;Syntaxin-4;FI22364p1;syntaxin 13;LD27581p;syntaxin 7;LD23667p;syntaxin 16	Syx1A;Syx7;Syx4;Syx13;Syx16	0	0	0	1	1	1	0.9546259	0.556818461	0.416142082	-0.400784633	-0.194374985	-0.003817899	0.321483061	0.524080124	0.978150533	0.141908223	0.020715633	0.437901247	0.317150199	0.136337865	0.063380972	0.000238944	-1.063652295	0.619764329	0.469030945	-0.533232832	-1.326666522
OG-1699	Tbi_TRINITY_DN44932_c0_g1_i1;Tte_TRINITY_DN10340_c0_g1_i1;Tce_TRINITY_DN87809_c0_g3_i1;Tms_TRINITY_DN21218_c0_g1_i1;Tcm_TRINITY_DN87020_c0_g1_i1;Tsi_TRINITY_DN54854_c0_g1_i1;Tpa_TRINITY_DN136208_c0_g2_i1;Tge_TRINITY_DN36165_c0_g1_i1;Tps_TRINITY_DN81443_c0_g2_i1;Tdi_TRINITY_DN11147_c0_g1_i1	2.00E-124	Q9VJI9.1;AAL39768.1;AAF53559.1;NP_609805.1	GO:0016226	iron-sulfur cluster assembly	CG17904;Cytosolic Fe-S cluster assembly factor NUBP1 homolo;LD39271p;Cytosolic Fe-S cluster assembly factor NUBP2 homolo;CG4858;LP21185p;CG3262;GH09040p	CG17904;CG4858;CG3262	0	0	1	1	1	1	0.921704187	0.092449314	0.158830187	0.281939315	0.193976163	-0.392664217	-0.386179201	0.635880436	0.225544626	-0.024012583	0.252124961	0.085145932	-0.273622155	-0.371761043	1.49E-05	0.505476255	0.365575887	0.50993135	0.595143186	0.120881675	0.529134148
OG-17	Tbi_TRINITY_DN70361_c0_g1_i3;Tte_TRINITY_DN28996_c0_g1_i2;Tce_TRINITY_DN104850_c0_g1_i3;Tms_TRINITY_DN30805_c0_g1_i1;Tcm_TRINITY_DN105429_c0_g1_i2;Tsi_TRINITY_DN31005_c0_g1_i5;Tpa_TRINITY_DN139104_c0_g1_i4;Tge_TRINITY_DN47908_c2_g1_i1;Tps_TRINITY_DN95023_c0_g1_i1;Tdi_TRINITY_DN31082_c0_g2_i1	0.00E+00	NP_001162992.1;ACZ94278.1	GO:0006936;GO:0007298;GO:0007427;GO:0007517;GO:0007527;GO:0030241;GO:0045214;GO:0050821;GO:0060361;GO:0071689	"muscle contraction;border follicle cell migration;epithelial cell migration, open tracheal system;muscle organ development;adult somatic muscle development;skeletal muscle myosin thick filament assembly;sarcomere organization;protein stabilization;flight;muscle thin filament assembly"	myosin heavy chain	Mhc	0	0	0	1	1	1	0.915856194	0.513613163	0.215669639	0.225824796	-0.069941541	-0.808548539	0.147949409	0.847442694	0.018872655	1.106312601	1.328561282	-1.319375578	-1.293221807	0.654096131	0.192613569	0.038377406	0.913745559	-0.365497469	-1.098515196	-0.705097821	-0.486144627
OG-170	Tbi_TRINITY_DN60578_c0_g1_i1;Tte_TRINITY_DN19230_c0_g1_i1;Tce_TRINITY_DN104930_c0_g1_i1;Tms_TRINITY_DN28092_c0_g1_i1;Tcm_TRINITY_DN95513_c0_g1_i1;Tsi_TRINITY_DN24850_c0_g1_i2;Tpa_TRINITY_DN142360_c0_g3_i2;Tge_TRINITY_DN45150_c0_g1_i1;Tps_TRINITY_DN94552_c0_g1_i2;Tdi_TRINITY_DN26832_c0_g1_i1	1.20E-157	NP_477435.1;AAD31715.1;AAF57910.1;ABY20434.1	GO:0030198;GO:1901739	extracellular matrix organization;regulation of myoblast fusion	fat-spondin;AF135119_1fat-spondin;GH05860p;GH02025p;CG17739;CG30046;FI20258p1;IP13257p;CG30203;M-spondin;RE52725p;CG10031;CG3513;IP03784p;papilin;Papilin Flags: Precursor	Ppn;CG10031;fat-spondin;CG30046;mspo;CG17739;CG3513;CG30203	0	0	0	1	1	1	0.617875094	0.972443508	-0.213672205	-0.207776068	-0.259505391	-0.147270192	0.048610489	0.81756072	0.003761135	1.903127391	-1.710917565	-0.114576038	1.681530677	-1.035653795	0.694997689	0.00393811	0.912631162	-0.489867362	-0.143928835	-0.203329605	0.281985864
OG-1700	Tbi_TRINITY_DN57471_c0_g1_i1;Tte_TRINITY_DN10430_c0_g1_i1;Tce_TRINITY_DN75122_c0_g1_i1;Tms_TRINITY_DN16868_c0_g2_i1;Tcm_TRINITY_DN101350_c0_g1_i1;Tsi_TRINITY_DN778_c0_g2_i1;Tpa_TRINITY_DN126865_c0_g1_i1;Tge_TRINITY_DN38091_c0_g1_i1;Tps_TRINITY_DN78051_c0_g2_i1;Tdi_TRINITY_DN4336_c0_g1_i1	1.10E-88	AAF53625.1;AAK93362.1;Q9VJC7.1;NP_609847.1	GO:0006414	translational elongation	"CG6412;Elongation factor Ts, mitochondrial Short=EF-Ts Short=EF-TsMt Flags: Precursor;LD41866p"	CG6412	0	0	0	1	1	1	0.841147098	0.09448099	-0.459161777	0.018538739	0.363052547	0.150955596	0.153945772	0.2343134	0.007507112	-0.241347576	0.044105854	0.723500563	0.30578302	-0.116702312	0.67787238	0.003138203	-0.690424638	0.157223918	0.356193934	-0.197052514	0.08793528
OG-1701	Tbi_TRINITY_DN56129_c0_g1_i1;Tte_TRINITY_DN18860_c0_g1_i1;Tce_TRINITY_DN101169_c0_g1_i1;Tms_TRINITY_DN26862_c0_g4_i1;Tcm_TRINITY_DN101896_c0_g4_i1;Tsi_TRINITY_DN31936_c13_g10_i1;Tpa_TRINITY_DN132724_c0_g1_i2;Tge_TRINITY_DN39176_c0_g1_i1;Tps_TRINITY_DN91883_c1_g2_i2;Tdi_TRINITY_DN24277_c0_g1_i1	NA	NA	NA	NA	NA	NA	0	0	0	1	1	1	0.98383233	0.611547481	-0.027245648	0.063395886	-0.152261371	-0.401117408	0.300980494	0.469184617	0.014822463	-0.273316903	-0.004535126	0.401245452	-1.351254209	0.006578105	0.364633749	0.005797794	-0.717690301	0.75655923	0.01869703	-0.411316337	-0.928416611
OG-1702	Tbi_TRINITY_DN26414_c0_g2_i1;Tte_TRINITY_DN63888_c0_g1_i1;Tce_TRINITY_DN70243_c0_g1_i1;Tms_TRINITY_DN55569_c0_g1_i1;Tcm_TRINITY_DN92325_c0_g1_i1;Tsi_TRINITY_DN4715_c0_g1_i1;Tpa_TRINITY_DN121988_c0_g1_i1;Tge_TRINITY_DN60450_c0_g1_i1;Tps_TRINITY_DN79007_c0_g1_i1;Tdi_TRINITY_DN60249_c0_g1_i1	1.50E-50	NP_001033867.1;ABC65865.1	GO:0032504	multicellular organism reproduction	CG3662;LD27268p	CG3662	0	0	0	1	1	1	0.885946816	0.789406358	0.076087796	-0.031059551	-0.289833296	0.131626759	-0.082366643	0.967004785	0.339131279	0.032770852	-0.1640701	-0.229937024	-0.053558095	0.376601317	0.877689842	0.413504358	-0.26828965	0.021036443	-0.110875844	0.213098501	0.043979002
OG-1703	Tbi_TRINITY_DN67374_c9_g2_i1;Tte_TRINITY_DN26254_c0_g4_i1;Tce_TRINITY_DN106272_c3_g1_i1;Tms_TRINITY_DN31498_c0_g1_i4;Tcm_TRINITY_DN107665_c1_g1_i2;Tsi_TRINITY_DN19724_c0_g1_i1;Tpa_TRINITY_DN132561_c2_g2_i2;Tge_TRINITY_DN38697_c0_g1_i1;Tps_TRINITY_DN92865_c0_g1_i1;Tdi_TRINITY_DN31218_c2_g1_i2	NA	NA	NA	NA	NA	NA	1	0	1	1	1	1	0.022569354	0.256070108	-0.499413268	-0.155814953	0.003584158	-0.605677448	-1.006605301	0.064902089	0.876437212	-1.6132178	-0.536541541	-0.938284198	-2.207889877	-2.131133656	9.27E-11	0.294830943	-0.839195234	-0.605301598	-0.398275884	-1.05658646	-0.615437319
OG-1704	Tbi_TRINITY_DN495_c0_g1_i1;Tte_TRINITY_DN38860_c0_g1_i1;Tce_TRINITY_DN1045_c0_g1_i1;Tms_TRINITY_DN70770_c0_g1_i1;Tcm_TRINITY_DN89852_c0_g6_i1;Tsi_TRINITY_DN32216_c0_g1_i1;Tpa_TRINITY_DN116442_c0_g1_i1;Tge_TRINITY_DN23338_c0_g1_i1;Tps_TRINITY_DN70555_c0_g2_i1;Tdi_TRINITY_DN32739_c0_g1_i1	2.00E-45	AAL29107.1;AAF50714.1;NP_648012.1	GO:0006508;GO:0019233;GO:0022008	proteolysis;sensory perception of pain;neurogenesis	jonah 65Aiv;LP10918p;CG10477;CG10472;RE65433p;jonah 65A;GH01508p;Jon65Aiv;CG6592;AF512510_1Machete;yippee interacting protein 7;CG11529;IP09419p;jonah 99C;Serine proteases 1/2 Protein Jonah 99Cii/99Ciii Flags: Precursor;serine protease 2;LP11612p;CG4914;CG7542;AT07769p	Jon99Ciii;Jon99Cii;CG7542;CG10477;CG11529;yip7;Jon65Aiv;Jon65Aiii;CG10472;CG4914;CG6592	0	0	0	1	0	0	0.648054224	0.072354581	1.642666903	0.303159585	-0.262960523	2.083976859	-1.66787581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG-1705	Tbi_TRINITY_DN58618_c0_g1_i1;Tte_TRINITY_DN29115_c4_g1_i1;Tce_TRINITY_DN101982_c5_g1_i1;Tms_TRINITY_DN30108_c1_g2_i1;Tcm_TRINITY_DN98196_c0_g1_i1;Tsi_TRINITY_DN18965_c0_g2_i1;Tpa_TRINITY_DN130541_c0_g1_i6;Tge_TRINITY_DN44159_c1_g1_i1;Tps_TRINITY_DN92485_c0_g1_i2;Tdi_TRINITY_DN30399_c2_g2_i2	7.60E-92	NP_001286348.1;AAL28883.1;NP_610781.1;AAF58511.1;AHN56146.1	GO:0009264	deoxyribonucleotide catabolic process	CG8525;LD25963p	CG8525	0	0	0	1	1	1	0.851818328	0.866659953	-0.013313196	0.098927945	-0.113143552	-0.321211246	0.03647318	0.858977219	0.12886529	0.029839321	0.557726072	0.143016404	-0.369802604	-0.545589814	0.71122237	0.233894916	0.095325007	0.278060666	0.196363395	0.054196045	-0.303469292
OG-1706	Tbi_TRINITY_DN56612_c0_g1_i1;Tte_TRINITY_DN20981_c0_g5_i1;Tce_TRINITY_DN93231_c2_g1_i1;Tms_TRINITY_DN24946_c0_g1_i3;Tcm_TRINITY_DN105006_c0_g1_i2;Tsi_TRINITY_DN18910_c0_g2_i1;Tpa_TRINITY_DN128309_c1_g3_i1;Tge_TRINITY_DN46498_c3_g2_i1;Tps_TRINITY_DN92424_c1_g1_i1;Tdi_TRINITY_DN20372_c1_g3_i1	5.30E-04	NP_650892.2;AAF55775.3;ACL83543.1;NP_001138087.1	NA	NA	CG5180	NA	0	1	0	1	1	1	0.554349783	0.274311465	0.647813876	-0.259643631	-0.180318319	0.321603506	0.344347381	0.036546066	0.719902133	0.531662027	0.60235788	0.358394527	0.722097313	0.023477863	0.907028815	0.248979058	0.618267223	-0.418981466	0.317494406	-0.302854541	-0.004250616
OG-1707	Tbi_TRINITY_DN45024_c0_g1_i1;Tte_TRINITY_DN22951_c0_g1_i2;Tce_TRINITY_DN92212_c0_g1_i1;Tms_TRINITY_DN65742_c0_g1_i1;Tcm_TRINITY_DN97357_c0_g1_i1;Tsi_TRINITY_DN67049_c0_g1_i1;Tpa_TRINITY_DN131412_c0_g1_i2;Tge_TRINITY_DN34879_c0_g1_i1;Tps_TRINITY_DN90800_c0_g2_i1;Tdi_TRINITY_DN14465_c0_g1_i1	6.50E-28	AAM11124.1;AAF58094.1;NP_611065.1	GO:0045454;GO:0050965	cell redox homeostasis;detection of temperature stimulus involved in sensory perception of pain	bunker gear;GM13912p;CG9911;LD41494p	CG9911;bug	0	0	1	1	1	1	0.885946816	0.433549837	0.20520469	-0.012504448	0.023349997	-0.074678378	-0.292820427	0.267064578	0.105108706	0.17338414	-0.426384663	0.271351274	0.477793247	0.314526623	0.038348841	0.161001049	-0.151608125	-0.370315557	0.185553653	-0.32713983	-0.323622275
OG-1708	Tbi_TRINITY_DN68884_c3_g1_i1;Tte_TRINITY_DN28550_c3_g1_i1;Tce_TRINITY_DN93779_c0_g1_i1;Tms_TRINITY_DN40062_c0_g1_i1;Tcm_TRINITY_DN100422_c0_g1_i1;Tsi_TRINITY_DN40103_c0_g1_i1;Tpa_TRINITY_DN138970_c0_g1_i1;Tge_TRINITY_DN3796_c0_g1_i1;Tps_TRINITY_DN82991_c0_g1_i1;Tdi_TRINITY_DN20577_c0_g1_i2	9.80E-127	AAF52026.1;AAL39247.1;NP_649540.1	NA	NA	"polymerase (DNA-directed), delta interacting protein 2;GH11824p"	POLDIP2	0	0	0	1	1	1	0.839896663	0.994929184	0.03613424	-0.010012008	0.059928924	0.102951737	0.031121563	0.308225834	0.008888327	0.236065003	0.335721046	0.399444986	0.750247697	-0.797350812	0.300965277	0.152617853	0.349385925	-0.457911134	-0.360874857	-0.076072643	-0.307222795
OG-1709	Tbi_TRINITY_DN71504_c3_g2_i1;Tte_TRINITY_DN22145_c0_g1_i2;Tce_TRINITY_DN101461_c0_g1_i1;Tms_TRINITY_DN28999_c0_g1_i1;Tcm_TRINITY_DN93053_c0_g1_i1;Tsi_TRINITY_DN25936_c0_g1_i2;Tpa_TRINITY_DN140179_c0_g4_i1;Tge_TRINITY_DN40342_c0_g1_i1;Tps_TRINITY_DN91393_c0_g1_i1;Tdi_TRINITY_DN27819_c0_g1_i1	4.20E-41	NP_727633.2;NP_511141.2;ACD81858.1;AGB95332.1;AAN09314.2;P47980.2;NP_001259490.1;AAF48194.2	GO:0016246;GO:0061158;GO:1900153	"RNA interference;3'-UTR-mediated mRNA destabilization;positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	Tis11 zinc finger protein;Protein TIS11 dTIS11;LD36337p;2104281Acc1 gene	Tis11	0	0	0	1	1	1	0.313406656	0.691737701	0.406483228	0.320380871	0.005401937	0.3638266	-0.034822421	0.990411457	0.361998019	0.416587934	-0.379029913	0.343181303	-0.189345923	-0.171609122	0.391627367	0.212234497	0.093571933	0.188830886	0.209912986	0.260529667	-0.283179115
OG-171	Tbi_TRINITY_DN65668_c0_g1_i1;Tte_TRINITY_DN23433_c0_g1_i2;Tce_TRINITY_DN102137_c0_g1_i2;Tms_TRINITY_DN2662_c0_g1_i1;Tcm_TRINITY_DN99698_c0_g1_i1;Tsi_TRINITY_DN21086_c0_g1_i2;Tpa_TRINITY_DN136538_c0_g1_i2;Tge_TRINITY_DN43520_c0_g2_i2;Tps_TRINITY_DN82465_c0_g1_i1;Tdi_TRINITY_DN24997_c0_g1_i2	0.00E+00	P14773.2;AGW24091.1;NP_732900.1;AAF56175.1	GO:0007280;GO:0007626;GO:0008299;GO:0008406;GO:0015936;GO:0018990;GO:0035050;GO:0035232;GO:0046579;GO:0055114;GO:0070374	"pole cell migration;locomotory behavior;isoprenoid biosynthetic process;gonad development;coenzyme A metabolic process;ecdysis, chitin-based cuticle;embryonic heart tube development;germ cell attraction;positive regulation of Ras protein signal transduction;oxidation-reduction process;positive regulation of ERK1 and ERK2 cascade"	HMG coenzyme A reductase;3-hydroxy-3-methylglutaryl-coenzyme A reductase Short=HMG-CoA reductase;FI22020p1	Hmgcr	0	0	0	1	1	1	0.908683225	0.169457061	0.304741158	0.160563384	0.061876628	0.382838591	-0.716301049	0.6814128	0.496270286	0.000189832	0.098049026	0.148363843	0.325763084	-0.253989199	0.098048934	0.000951605	0.386432307	0.430262939	-0.437453993	1.143077924	-0.230557694
OG-1710	Tbi_TRINITY_DN45284_c0_g1_i1;Tte_TRINITY_DN6650_c0_g1_i1;Tce_TRINITY_DN82323_c0_g1_i1;Tms_TRINITY_DN5154_c0_g2_i1;Tcm_TRINITY_DN83196_c0_g1_i1;Tsi_TRINITY_DN8603_c0_g2_i1;Tpa_TRINITY_DN121455_c0_g1_i1;Tge_TRINITY_DN10012_c0_g2_i1;Tps_TRINITY_DN69854_c0_g1_i1;Tdi_TRINITY_DN28580_c0_g2_i1	5.70E-112	AAF50090.1;AAK00730.1;AAK00731.1;NP_524023.1;Q9VTF9.1;AAL28283.1	GO:0006511;GO:0032436;GO:0098586	ubiquitin-dependent protein catabolic process;positive regulation of proteasomal ubiquitin-dependent protein catabolic process;cellular response to virus	ubiquitin fusion-degradation 1-like;Ubiquitin fusion degradation protein 1 homolog Short=UB fusion protein 1;AF228282_1ubiquitin fusion-degradation 1-like protein;ubiquitin fusion-degradation 1-like protein;GH18603p	Ufd1-like	0	0	0	1	1	1	0.976532951	0.862890768	0.007581248	0.047899597	-0.212370455	0.156693634	0.03809188	0.422313809	0.430910701	0.228999893	-0.558410257	-0.150482645	-0.151543587	-0.093969748	0.389687009	0.000988981	0.395230119	0.329435625	-0.592448438	0.090903355	0.173399683
OG-1711	Tbi_TRINITY_DN63701_c0_g1_i1;Tte_TRINITY_DN48334_c0_g1_i1;Tce_TRINITY_DN95003_c0_g1_i1;Tms_TRINITY_DN32914_c0_g1_i1;Tcm_TRINITY_DN96293_c0_g1_i1;Tsi_TRINITY_DN39145_c0_g1_i1;Tpa_TRINITY_DN134858_c0_g2_i2;Tge_TRINITY_DN22937_c0_g1_i1;Tps_TRINITY_DN92087_c0_g1_i1;Tdi_TRINITY_DN66113_c0_g1_i1	NA	NA	NA	NA	NA	NA	0	0	1	1	1	1	0.504908772	0.010622647	-0.423296761	0.376040403	-0.139174243	0.317964686	0.456948616	0.198756522	0.851919978	-0.034339086	0.177968013	0.188248863	0.313972799	0.292187075	0.037147543	0.420308051	0.293272797	0.464717691	-0.203196512	0.368372311	0.461654244
OG-1712	Tbi_TRINITY_DN52728_c0_g1_i1;Tte_TRINITY_DN31426_c0_g1_i1;Tce_TRINITY_DN89237_c0_g1_i1;Tms_TRINITY_DN47691_c0_g1_i1;Tcm_TRINITY_DN71928_c0_g1_i1;Tsi_TRINITY_DN32650_c0_g1_i1;Tpa_TRINITY_DN125304_c0_g1_i1;Tge_TRINITY_DN4173_c0_g1_i1;Tps_TRINITY_DN86537_c0_g1_i2;Tdi_TRINITY_DN8558_c0_g1_i1	1.80E-120	ABJ17027.1;CAA19839.1;AHN59256.1;AAM50759.1;AAF45638.2;AAN09050.3;NP_726744.1;AAA28741.1;NP_726745.3;NP_001284785.1;AAN09049.1;NP_476750.1	GO:0002181	cytoplasmic translation	"stubarista;p40;EG:80H7.6;LD09376p;IP12946p;AChain A, Structure Of The D. Melanogaster 40s Ribosomal Proteins"	sta	0	0	1	1	1	1	0.987479911	0.485873018	-0.816073314	0.082772435	0.011333313	0.319609076	0.446590972	0.621691922	0.808575342	0.075752302	0.697505614	-0.341549613	0.485844465	0.144800437	0.000204493	0.073938201	-0.12746229	0.715624921	0.709335632	0.471022522	1.035204928
